model_id,model_name,maker,release_date,created_at,last_modified,params_b,license,provider,api_model_id,api_model_id_raw,model_family,status,access,modality,context_window,notes,source_snapshot,model_origin,model_type_primary
qwen:Qwen/Qwen3-0.6B-Base,Qwen3-0.6B-Base,Qwen,2025/4/28,2025-04-28 05:09:54+00:00,2025-07-26 03:45:42+00:00,,,qwen,Qwen/Qwen3-0.6B-Base,Qwen/Qwen3-0.6B-Base,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen2.5-Omni-3B,Qwen2.5-Omni-3B,Qwen,2025/4/30,2025-04-30 03:22:47+00:00,2025-04-30 04:01:19+00:00,,,qwen,Qwen/Qwen2.5-Omni-3B,Qwen/Qwen2.5-Omni-3B,qwen2_5,active,open-weights,any-to-any,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-235B-A22B-Instruct-2507,Qwen3-235B-A22B-Instruct-2507,Qwen,2025/7/21,2025-07-21 06:46:56+00:00,2025-09-17 06:52:55+00:00,,,qwen,Qwen/Qwen3-235B-A22B-Instruct-2507,Qwen/Qwen3-235B-A22B-Instruct-2507,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen3-Coder-480B-A35B-Instruct,Qwen,2025/7/22,2025-07-22 14:52:38+00:00,2025-08-21 10:18:07+00:00,,,qwen,Qwen/Qwen3-Coder-480B-A35B-Instruct,Qwen/Qwen3-Coder-480B-A35B-Instruct,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-235B-A22B-Thinking-2507,Qwen3-235B-A22B-Thinking-2507,Qwen,2025/7/25,2025-07-25 04:59:05+00:00,2025-08-17 08:20:17+00:00,,,qwen,Qwen/Qwen3-235B-A22B-Thinking-2507,Qwen/Qwen3-235B-A22B-Thinking-2507,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-30B-A3B-Instruct-2507,Qwen3-30B-A3B-Instruct-2507,Qwen,2025/7/28,2025-07-28 07:31:27+00:00,2025-09-17 06:56:43+00:00,,,qwen,Qwen/Qwen3-30B-A3B-Instruct-2507,Qwen/Qwen3-30B-A3B-Instruct-2507,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-30B-A3B-Thinking-2507,Qwen3-30B-A3B-Thinking-2507,Qwen,2025/7/29,2025-07-29 11:05:11+00:00,2025-08-17 08:20:51+00:00,,,qwen,Qwen/Qwen3-30B-A3B-Thinking-2507,Qwen/Qwen3-30B-A3B-Thinking-2507,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-Coder-30B-A3B-Instruct,Qwen3-Coder-30B-A3B-Instruct,Qwen,2025/7/31,2025-07-31 07:04:55+00:00,2025-12-03 08:05:17+00:00,,,qwen,Qwen/Qwen3-Coder-30B-A3B-Instruct,Qwen/Qwen3-Coder-30B-A3B-Instruct,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-4B-Instruct-2507,Qwen3-4B-Instruct-2507,Qwen,2025/8/5,2025-08-05 10:58:03+00:00,2025-09-17 06:56:53+00:00,,,qwen,Qwen/Qwen3-4B-Instruct-2507,Qwen/Qwen3-4B-Instruct-2507,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-4B-Thinking-2507,Qwen3-4B-Thinking-2507,Qwen,2025/8/5,2025-08-05 11:02:27+00:00,2025-08-06 11:08:25+00:00,,,qwen,Qwen/Qwen3-4B-Thinking-2507,Qwen/Qwen3-4B-Thinking-2507,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-Next-80B-A3B-Instruct,Qwen3-Next-80B-A3B-Instruct,Qwen,2025/9/9,2025-09-09 15:40:56+00:00,2025-09-17 06:57:40+00:00,,,qwen,Qwen/Qwen3-Next-80B-A3B-Instruct,Qwen/Qwen3-Next-80B-A3B-Instruct,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-Next-80B-A3B-Thinking,Qwen3-Next-80B-A3B-Thinking,Qwen,2025/9/9,2025-09-09 15:45:31+00:00,2025-09-15 09:12:48+00:00,,,qwen,Qwen/Qwen3-Next-80B-A3B-Thinking,Qwen/Qwen3-Next-80B-A3B-Thinking,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-Omni-30B-A3B-Captioner,Qwen3-Omni-30B-A3B-Captioner,Qwen,2025/9/15,2025-09-15 15:26:43+00:00,2025-09-22 13:46:56+00:00,,,qwen,Qwen/Qwen3-Omni-30B-A3B-Captioner,Qwen/Qwen3-Omni-30B-A3B-Captioner,qwen3,active,open-weights,any-to-any,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-Omni-30B-A3B-Thinking,Qwen3-Omni-30B-A3B-Thinking,Qwen,2025/9/15,2025-09-15 15:39:44+00:00,2025-09-22 14:17:44+00:00,,,qwen,Qwen/Qwen3-Omni-30B-A3B-Thinking,Qwen/Qwen3-Omni-30B-A3B-Thinking,qwen3,active,open-weights,any-to-any,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-Omni-30B-A3B-Instruct,Qwen3-Omni-30B-A3B-Instruct,Qwen,2025/9/20,2025-09-20 03:16:00+00:00,2025-09-22 14:17:52+00:00,,,qwen,Qwen/Qwen3-Omni-30B-A3B-Instruct,Qwen/Qwen3-Omni-30B-A3B-Instruct,qwen3,active,open-weights,any-to-any,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-VL-235B-A22B-Instruct,Qwen3-VL-235B-A22B-Instruct,Qwen,2025/9/22,2025-09-22 03:54:32+00:00,2025-11-26 13:18:18+00:00,,,qwen,Qwen/Qwen3-VL-235B-A22B-Instruct,Qwen/Qwen3-VL-235B-A22B-Instruct,qwen_vl,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-VL-235B-A22B-Thinking,Qwen3-VL-235B-A22B-Thinking,Qwen,2025/9/22,2025-09-22 03:54:48+00:00,2025-11-26 13:18:17+00:00,,,qwen,Qwen/Qwen3-VL-235B-A22B-Thinking,Qwen/Qwen3-VL-235B-A22B-Thinking,qwen_vl,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-4B-SafeRL,Qwen3-4B-SafeRL,Qwen,2025/9/30,2025-09-30 10:25:23+00:00,2025-10-17 02:33:25+00:00,,,qwen,Qwen/Qwen3-4B-SafeRL,Qwen/Qwen3-4B-SafeRL,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-VL-30B-A3B-Instruct,Qwen3-VL-30B-A3B-Instruct,Qwen,2025/9/30,2025-09-30 10:52:01+00:00,2025-11-26 13:18:04+00:00,,,qwen,Qwen/Qwen3-VL-30B-A3B-Instruct,Qwen/Qwen3-VL-30B-A3B-Instruct,qwen_vl,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-VL-30B-A3B-Thinking,Qwen3-VL-30B-A3B-Thinking,Qwen,2025/9/30,2025-09-30 11:04:13+00:00,2025-11-26 13:18:00+00:00,,,qwen,Qwen/Qwen3-VL-30B-A3B-Thinking,Qwen/Qwen3-VL-30B-A3B-Thinking,qwen_vl,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-VL-4B-Instruct,Qwen3-VL-4B-Instruct,Qwen,2025/10/11,2025-10-11 07:23:22+00:00,2025-10-15 16:15:55+00:00,,,qwen,Qwen/Qwen3-VL-4B-Instruct,Qwen/Qwen3-VL-4B-Instruct,qwen_vl,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-VL-8B-Instruct,Qwen3-VL-8B-Instruct,Qwen,2025/10/11,2025-10-11 07:23:39+00:00,2025-10-15 16:16:59+00:00,,,qwen,Qwen/Qwen3-VL-8B-Instruct,Qwen/Qwen3-VL-8B-Instruct,qwen_vl,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-VL-4B-Thinking,Qwen3-VL-4B-Thinking,Qwen,2025/10/11,2025-10-11 07:24:08+00:00,2025-10-15 16:14:47+00:00,,,qwen,Qwen/Qwen3-VL-4B-Thinking,Qwen/Qwen3-VL-4B-Thinking,qwen_vl,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-VL-8B-Thinking,Qwen3-VL-8B-Thinking,Qwen,2025/10/11,2025-10-11 07:24:34+00:00,2025-11-26 13:18:14+00:00,,,qwen,Qwen/Qwen3-VL-8B-Thinking,Qwen/Qwen3-VL-8B-Thinking,qwen_vl,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-VL-32B-Instruct,Qwen3-VL-32B-Instruct,Qwen,2025/10/19,2025-10-19 12:30:41+00:00,2025-10-21 18:26:34+00:00,,,qwen,Qwen/Qwen3-VL-32B-Instruct,Qwen/Qwen3-VL-32B-Instruct,qwen_vl,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-VL-32B-Thinking,Qwen3-VL-32B-Thinking,Qwen,2025/10/19,2025-10-19 12:38:38+00:00,2025-10-21 18:23:29+00:00,,,qwen,Qwen/Qwen3-VL-32B-Thinking,Qwen/Qwen3-VL-32B-Thinking,qwen_vl,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-VL-2B-Instruct,Qwen3-VL-2B-Instruct,Qwen,2025/10/19,2025-10-19 13:13:24+00:00,2025-10-23 11:30:44+00:00,,,qwen,Qwen/Qwen3-VL-2B-Instruct,Qwen/Qwen3-VL-2B-Instruct,qwen_vl,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-VL-2B-Thinking,Qwen3-VL-2B-Thinking,Qwen,2025/10/19,2025-10-19 14:44:12+00:00,2025-10-20 19:15:08+00:00,,,qwen,Qwen/Qwen3-VL-2B-Thinking,Qwen/Qwen3-VL-2B-Thinking,qwen_vl,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-TTS-12Hz-1.7B-Base,Qwen3-TTS-12Hz-1.7B-Base,Qwen,2026/1/21,2026-01-21 08:57:11+00:00,2026-01-23 05:25:33+00:00,,,qwen,Qwen/Qwen3-TTS-12Hz-1.7B-Base,Qwen/Qwen3-TTS-12Hz-1.7B-Base,qwen3,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-Coder-Next,Qwen3-Coder-Next,Qwen,2026/1/30,2026-01-30 15:08:18+00:00,2026-02-03 16:16:38+00:00,,,qwen,Qwen/Qwen3-Coder-Next,Qwen/Qwen3-Coder-Next,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3-Coder-Next-Base,Qwen3-Coder-Next-Base,Qwen,2026/2/1,2026-02-01 12:42:15+00:00,2026-02-03 14:14:04+00:00,,,qwen,Qwen/Qwen3-Coder-Next-Base,Qwen/Qwen3-Coder-Next-Base,qwen3,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3.5-397B-A17B,Qwen3.5-397B-A17B,Qwen,2026/2/16,2026-02-16 04:55:12+00:00,2026-02-23 13:56:10+00:00,,,qwen,Qwen/Qwen3.5-397B-A17B,Qwen/Qwen3.5-397B-A17B,qwen3_5,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3.5-35B-A3B,Qwen3.5-35B-A3B,Qwen,2026/2/24,2026-02-24 09:39:25+00:00,2026-02-27 09:48:22+00:00,,,qwen,Qwen/Qwen3.5-35B-A3B,Qwen/Qwen3.5-35B-A3B,qwen3_5,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3.5-27B,Qwen3.5-27B,Qwen,2026/2/24,2026-02-24 09:41:56+00:00,2026-02-25 02:43:25+00:00,,,qwen,Qwen/Qwen3.5-27B,Qwen/Qwen3.5-27B,qwen3_5,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3.5-35B-A3B-Base,Qwen3.5-35B-A3B-Base,Qwen,2026/2/24,2026-02-24 09:42:42+00:00,2026-03-02 08:18:46+00:00,,,qwen,Qwen/Qwen3.5-35B-A3B-Base,Qwen/Qwen3.5-35B-A3B-Base,qwen3_5,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3.5-122B-A10B,Qwen3.5-122B-A10B,Qwen,2026/2/24,2026-02-24 09:43:37+00:00,2026-03-02 03:44:50+00:00,,,qwen,Qwen/Qwen3.5-122B-A10B,Qwen/Qwen3.5-122B-A10B,qwen3_5,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3.5-9B,Qwen3.5-9B,Qwen,2026/2/27,2026-02-27 12:58:26+00:00,2026-03-02 00:51:43+00:00,,,qwen,Qwen/Qwen3.5-9B,Qwen/Qwen3.5-9B,qwen3_5,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3.5-4B,Qwen3.5-4B,Qwen,2026/2/27,2026-02-27 14:45:03+00:00,2026-03-02 00:52:52+00:00,,,qwen,Qwen/Qwen3.5-4B,Qwen/Qwen3.5-4B,qwen3_5,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3.5-2B,Qwen3.5-2B,Qwen,2026/2/28,2026-02-28 23:56:16+00:00,2026-03-02 11:26:29+00:00,,,qwen,Qwen/Qwen3.5-2B,Qwen/Qwen3.5-2B,qwen3_5,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
qwen:Qwen/Qwen3.5-0.8B,Qwen3.5-0.8B,Qwen,2026/2/28,2026-02-28 23:57:01+00:00,2026-03-02 11:26:58+00:00,,,qwen,Qwen/Qwen3.5-0.8B,Qwen/Qwen3.5-0.8B,qwen3_5,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
xai:xai-org/grok-2,grok-2,xAI,2025/8/22,2025-08-22 21:16:24+00:00,2025-11-05 00:36:25+00:00,,,xai,xai-org/grok-2,xai-org/grok-2,xai,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/chatglm-6b,chatglm-6b,Zhipu,2023/3/13,2023-03-13 16:28:04+00:00,2024-08-04 08:44:58+00:00,,,zhipu,zai-org/chatglm-6b,zai-org/chatglm-6b,glm_other,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/chatglm2-6b,chatglm2-6b,Zhipu,2023/6/24,2023-06-24 16:26:27+00:00,2024-08-04 08:41:38+00:00,,,zhipu,zai-org/chatglm2-6b,zai-org/chatglm2-6b,glm_other,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/chatglm3-6b,chatglm3-6b,Zhipu,2023/10/25,2023-10-25 09:56:41+00:00,2024-12-05 07:23:32+00:00,,,zhipu,zai-org/chatglm3-6b,zai-org/chatglm3-6b,glm_other,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/chatglm3-6b-base,chatglm3-6b-base,Zhipu,2023/10/26,2023-10-26 09:34:43+00:00,2024-12-05 07:24:40+00:00,,,zhipu,zai-org/chatglm3-6b-base,zai-org/chatglm3-6b-base,glm_other,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/glm-4v-9b,glm-4v-9b,Zhipu,2024/6/4,2024-06-04 08:58:46+00:00,2025-03-03 13:26:05+00:00,,,zhipu,zai-org/glm-4v-9b,zai-org/glm-4v-9b,glm_4,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/glm-4-9b,glm-4-9b,Zhipu,2024/6/4,2024-06-04 08:59:09+00:00,2025-04-22 09:45:02+00:00,,,zhipu,zai-org/glm-4-9b,zai-org/glm-4-9b,glm_4,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/glm-4-9b-chat,glm-4-9b-chat,Zhipu,2024/6/4,2024-06-04 09:01:42+00:00,2025-03-13 15:48:14+00:00,,,zhipu,zai-org/glm-4-9b-chat,zai-org/glm-4-9b-chat,glm_4,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/glm-4-9b-chat-1m,glm-4-9b-chat-1m,Zhipu,2024/6/4,2024-06-04 09:18:51+00:00,2025-07-10 14:08:39+00:00,,,zhipu,zai-org/glm-4-9b-chat-1m,zai-org/glm-4-9b-chat-1m,glm_4,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/codegeex4-all-9b,codegeex4-all-9b,Zhipu,2024/7/5,2024-07-05 02:09:57+00:00,2024-07-18 12:45:18+00:00,,,zhipu,zai-org/codegeex4-all-9b,zai-org/codegeex4-all-9b,zhipu_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/cogvlm2-llama3-caption,cogvlm2-llama3-caption,Zhipu,2024/9/18,2024-09-18 11:21:11+00:00,2025-05-14 04:42:57+00:00,,,zhipu,zai-org/cogvlm2-llama3-caption,zai-org/cogvlm2-llama3-caption,zhipu_other,active,open-weights,video-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/glm-4-9b-chat-hf,glm-4-9b-chat-hf,Zhipu,2024/10/23,2024-10-23 05:22:52+00:00,2025-01-27 05:26:17+00:00,,,zhipu,zai-org/glm-4-9b-chat-hf,zai-org/glm-4-9b-chat-hf,glm_4,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/glm-4-voice-tokenizer,glm-4-voice-tokenizer,Zhipu,2024/10/24,2024-10-24 10:19:42+00:00,2024-10-25 02:50:29+00:00,,,zhipu,zai-org/glm-4-voice-tokenizer,zai-org/glm-4-voice-tokenizer,glm_4,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/glm-4-voice-9b,glm-4-voice-9b,Zhipu,2024/10/24,2024-10-24 10:20:54+00:00,2024-10-25 02:45:31+00:00,,,zhipu,zai-org/glm-4-voice-9b,zai-org/glm-4-voice-9b,glm_4,active,open-weights,,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/glm-edge-v-2b,glm-edge-v-2b,Zhipu,2024/11/24,2024-11-24 13:10:48+00:00,2025-01-02 10:48:26+00:00,,,zhipu,zai-org/glm-edge-v-2b,zai-org/glm-edge-v-2b,glm_other,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/GLM-4-9B-0414,GLM-4-9B-0414,Zhipu,2025/4/7,2025-04-07 11:57:02+00:00,2025-04-14 15:40:17+00:00,,,zhipu,zai-org/GLM-4-9B-0414,zai-org/GLM-4-9B-0414,glm_4,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/GLM-Z1-32B-0414,GLM-Z1-32B-0414,Zhipu,2025/4/8,2025-04-08 06:57:28+00:00,2025-04-28 10:03:37+00:00,,,zhipu,zai-org/GLM-Z1-32B-0414,zai-org/GLM-Z1-32B-0414,glm_other,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/GLM-4.1V-9B-Base,GLM-4.1V-9B-Base,Zhipu,2025/6/28,2025-06-28 14:23:46+00:00,2025-10-25 12:54:27+00:00,,,zhipu,zai-org/GLM-4.1V-9B-Base,zai-org/GLM-4.1V-9B-Base,glm_4,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/GLM-4.1V-9B-Thinking,GLM-4.1V-9B-Thinking,Zhipu,2025/6/28,2025-06-28 14:24:10+00:00,2025-10-25 12:52:10+00:00,,,zhipu,zai-org/GLM-4.1V-9B-Thinking,zai-org/GLM-4.1V-9B-Thinking,glm_4,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/GLM-4.5,GLM-4.5,Zhipu,2025/7/20,2025-07-20 03:25:36+00:00,2025-08-11 13:27:03+00:00,,,zhipu,zai-org/GLM-4.5,zai-org/GLM-4.5,glm_4_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/GLM-4.5-Air,GLM-4.5-Air,Zhipu,2025/7/20,2025-07-20 03:25:55+00:00,2025-08-11 13:25:37+00:00,,,zhipu,zai-org/GLM-4.5-Air,zai-org/GLM-4.5-Air,glm_4_5,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/GLM-4.5V,GLM-4.5V,Zhipu,2025/8/10,2025-08-10 13:55:30+00:00,2025-10-25 13:20:10+00:00,,,zhipu,zai-org/GLM-4.5V,zai-org/GLM-4.5V,glm_4_5,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/GLM-4.6,GLM-4.6,Zhipu,2025/9/29,2025-09-29 18:22:51+00:00,2025-09-30 10:17:45+00:00,,,zhipu,zai-org/GLM-4.6,zai-org/GLM-4.6,glm_4_6,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/Glyph,Glyph,Zhipu,2025/10/25,2025-10-25 06:19:07+00:00,2025-10-25 12:31:20+00:00,,,zhipu,zai-org/Glyph,zai-org/Glyph,zhipu_other,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/GLM-4.6V-Flash,GLM-4.6V-Flash,Zhipu,2025/12/7,2025-12-07 06:30:04+00:00,2025-12-09 18:06:43+00:00,,,zhipu,zai-org/GLM-4.6V-Flash,zai-org/GLM-4.6V-Flash,glm_4_6,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/GLM-4.6V,GLM-4.6V,Zhipu,2025/12/7,2025-12-07 07:20:45+00:00,2025-12-09 05:34:59+00:00,,,zhipu,zai-org/GLM-4.6V,zai-org/GLM-4.6V,glm_4_6,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/AutoGLM-Phone-9B,AutoGLM-Phone-9B,Zhipu,2025/12/8,2025-12-08 08:20:34+00:00,2026-01-07 10:13:37+00:00,,,zhipu,zai-org/AutoGLM-Phone-9B,zai-org/AutoGLM-Phone-9B,glm_other,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/AutoGLM-Phone-9B-Multilingual,AutoGLM-Phone-9B-Multilingual,Zhipu,2025/12/9,2025-12-09 04:16:21+00:00,2026-01-07 10:14:13+00:00,,,zhipu,zai-org/AutoGLM-Phone-9B-Multilingual,zai-org/AutoGLM-Phone-9B-Multilingual,glm_other,active,open-weights,image-text-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/GLM-4.7,GLM-4.7,Zhipu,2025/12/22,2025-12-22 07:45:52+00:00,2026-01-29 08:05:58+00:00,,,zhipu,zai-org/GLM-4.7,zai-org/GLM-4.7,glm_4_7,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/GLM-4.7-Flash,GLM-4.7-Flash,Zhipu,2026/1/19,2026-01-19 06:28:10+00:00,2026-01-29 08:06:19+00:00,,,zhipu,zai-org/GLM-4.7-Flash,zai-org/GLM-4.7-Flash,glm_4_7,active,open-weights,text-generation,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
zhipu:zai-org/GLM-OCR,GLM-OCR,Zhipu,2026/1/30,2026-01-30 04:24:21+00:00,2026-02-09 06:03:29+00:00,,,zhipu,zai-org/GLM-OCR,zai-org/GLM-OCR,glm_other,active,open-weights,image-to-text,,From HF open-source manual review (family mapped),2026-03-02|lab_models_manual_review.csv,open_source,frontier_open
